Data,AirT,WindS,WindDir,RelHum,SWglobal,LWin,SWnet,Iprec
16/1/2002 12:00,9.4,5.3,233,95,46.6,357.49,35.84,1
16/1/2002 13:00,9.6,5.6,226,95,41.7,359.33,44.9,1
16/1/2002 14:00,10,5.9,243,96,77.1,361.44,47.59,1
16/1/2002 15:00,10,6,286,96,43.6,360.78,35.58,1
16/1/2002 16:00,9.9,6.1,282,96,18.3,359.97,11.97,1
16/1/2002 17:00,9.7,6.4,285,97,1.5,359.03,0.8,1
16/1/2002 18:00,9.5,5.7,285,97,-0.1,358.93,0.01,1
16/1/2002 19:00,9.7,5.7,274,97,-0.1,355.99,-0.08,1
16/1/2002 20:00,9.7,5.6,268,96,0,359.28,0.06,1
16/1/2002 21:00,9.9,6.3,226,97,-0.1,360.71,0.12,1
16/1/2002 22:00,10,5.6,227,96,-0.1,358.32,0,1
16/1/2002 23:00,9.4,4.3,208,96,-0.1,356.5,-0.03,1
17/1/2002 0:00,9,2.8,218,97,-0.1,354.3,-0.1,1
17/1/2002 1:00,8.7,3.2,261,97,-0.1,352.04,-0.01,1
17/1/2002 2:00,8.3,3.4,282,96,-0.1,350.57,-0.13,1
17/1/2002 3:00,7.7,3.8,273,91,0.2,335.23,-0.7,1
17/1/2002 4:00,7.4,3.5,291,89,-0.4,305.33,-1.38,1
17/1/2002 5:00,7.2,2.5,305,89,-0.3,300.98,-1.43,1
17/1/2002 6:00,7,3.5,321,87,-0.2,292.95,-1.47,1
17/1/2002 7:00,6.8,2.5,336,87,-1.4,263.67,-3.13,1
17/1/2002 8:00,6.3,3.5,338,86,-0.9,258.77,-2.74,1
17/1/2002 9:00,5.9,4,330,86,5.8,249.93,13.21,1
17/1/2002 10:00,5.9,2.5,316,83,98.2,281.11,76.93,1
17/1/2002 11:00,6.6,3.2,289,81,183.4,264.94,147.74,1
17/1/2002 12:00,7.2,4.9,285,77,111.3,277.05,87.34,1
17/1/2002 13:00,7.5,5.2,298,76,259.7,256.64,205.12,1
17/1/2002 14:00,8.1,6.6,301,69,278.9,255.95,195.43,1
17/1/2002 15:00,7.9,6.2,297,68,214.5,259.98,132.05,1
17/1/2002 16:00,6.8,5.3,285,72,97.9,247.94,41.81,1
17/1/2002 17:00,5.3,0.9,282,77,4.9,248.25,-1.4,1
17/1/2002 18:00,4.6,2.1,292,79,-1.9,259.42,-4.15,1
17/1/2002 19:00,4.1,0.4,300,81,-1.6,248.02,-5.07,1
17/1/2002 20:00,3.4,1.2,305,84,-2,247.32,-4.68,1
17/1/2002 21:00,3.5,1.6,302,85,-1.2,244.3,-4.74,1
17/1/2002 22:00,2.7,1.8,299,88,-0.7,272.57,-3.05,1
17/1/2002 23:00,2.9,0.9,290,86,-2,248.7,-4.66,1
18/1/2002 0:00,2.6,0.2,298,88,-1.8,267.92,-3.43,1
18/1/2002 1:00,2.2,1.1,293,91,-2,261.11,-3.51,1
18/1/2002 2:00,2.5,1.3,282,93,0.1,295.35,-1.71,1
18/1/2002 3:00,4.4,4.4,291,94,-0.2,306.74,-1.45,1
18/1/2002 4:00,5.2,3.2,310,95,-0.5,323.12,-1.23,1
18/1/2002 5:00,6.7,6.3,315,91,-0.6,331.96,-0.47,1
18/1/2002 6:00,7.4,7.1,307,84,-0.4,329.02,-0.81,1
18/1/2002 7:00,7.6,8.1,306,84,-0.2,339.98,-0.21,1
18/1/2002 8:00,7.8,9.1,303,86,0,342.18,0.41,1
18/1/2002 9:00,7.5,8,267,93,1.7,346.78,2.48,1
18/1/2002 10:00,8,7.7,281,94,8,350.38,8.76,1
18/1/2002 11:00,8.5,8.8,280,95,16.5,353.41,16.86,1
18/1/2002 12:00,9.1,9.5,273,95,26.3,355.75,37.6,1
18/1/2002 13:00,9.9,7,278,95,84.2,348.61,99.21,1
18/1/2002 14:00,10.9,8.6,284,86,261.4,286.91,140.8,1
18/1/2002 15:00,10,7.9,279,86,58,313.96,43.08,1
18/1/2002 16:00,9.8,9.3,258,84,56.5,315.75,30.3,1
18/1/2002 17:00,8.9,8.3,260,83,5.7,292.98,2.05,1
18/1/2002 18:00,7.7,8.1,225,83,-0.3,299.25,-0.4,1
18/1/2002 19:00,7.1,7.2,266,85,-0.7,291.76,0.63,1
18/1/2002 20:00,6.5,6.6,282,82,-0.4,281.82,0.29,1
18/1/2002 21:00,6.3,6.9,254,84,-0.2,306.55,0.03,1
18/1/2002 22:00,5.6,5.7,202,87,0,293.55,-0.35,1
18/1/2002 23:00,5.8,5.6,244,87,-0.1,297.08,-0.34,1
19/1/2002 0:00,5.7,7.2,243,84,-0.2,274.94,-0.35,1
19/1/2002 1:00,5.3,6.9,241,80,-1.6,272.53,-0.43,1
19/1/2002 2:00,5.2,6.2,240,83,-2,270.2,-3.37,1
19/1/2002 3:00,5.4,6.6,222,83,-0.9,305.39,-1.79,1
19/1/2002 4:00,4.7,8,202,83,-0.4,272.47,-2.26,1
19/1/2002 5:00,4.8,6.9,197,84,-1,286.31,-2.06,1
19/1/2002 6:00,4.7,7.4,218,83,-1.9,268.97,-1.47,1
19/1/2002 7:00,3.8,4.2,204,86,-1.3,265.81,-1.4,1
19/1/2002 8:00,4.8,5.4,201,84,0.1,306.05,0.32,1
19/1/2002 9:00,4.1,4,201,87,7.7,277.55,11.76,1
19/1/2002 10:00,4.9,5.4,194,84,103.5,259.01,84.89,1
19/1/2002 11:00,6.2,4.9,198,80,157.8,302.21,127.37,1
19/1/2002 12:00,6.9,4.4,204,83,259.2,274.21,174.58,1
19/1/2002 13:00,7.8,7,200,78,171,287.23,154.8,1
19/1/2002 14:00,7.5,7.6,186,79,178.8,271.35,111.01,1
19/1/2002 15:00,7.6,4.4,187,82,115.8,313.85,78.91,1
19/1/2002 16:00,7.6,4.2,180,84,104.8,297.13,49.39,1
19/1/2002 17:00,7.7,5.3,190,82,9.7,329.11,2.64,1
19/1/2002 18:00,7.4,1.7,198,88,-0.8,344.68,-1.8,1
19/1/2002 19:00,7.7,3.1,202,92,0,346.25,-0.44,1
19/1/2002 20:00,7.9,5.7,198,92,0.1,332.3,-0.17,1
19/1/2002 21:00,8.5,7.8,202,90,0.2,322.19,-0.23,1
19/1/2002 22:00,8.8,6.4,201,90,0.1,345.62,-0.09,1
19/1/2002 23:00,9.2,8.6,197,90,-0.2,348.56,-0.31,1
20/1/2002 0:00,9.7,8.5,201,89,-0.4,348.22,-0.03,1
20/1/2002 1:00,9.9,8.5,209,87,0.1,350.69,0.65,1
20/1/2002 2:00,9.9,10.8,203,90,1,354.67,1.36,1
20/1/2002 3:00,9.8,9.9,203,93,0.5,356.44,0.59,1
20/1/2002 4:00,9.9,9,201,94,0.3,358.52,0.63,1
20/1/2002 5:00,10.3,11.3,199,94,0.5,360.75,0.72,1
20/1/2002 6:00,10.7,10.8,195,94,0.2,363.86,0.42,1
20/1/2002 7:00,11.3,10.5,197,94,0.3,365.71,0.44,1
20/1/2002 8:00,11.2,9.3,195,94,0.3,362.73,0.5,1
20/1/2002 9:00,11,6.7,199,89,6.2,338.69,10.67,1
20/1/2002 10:00,10.8,6.9,198,90,38.7,341.21,37.89,1
20/1/2002 11:00,11,7.5,196,86,109.3,319.44,105.71,1
20/1/2002 12:00,11.2,7.4,196,83,127.5,303.72,120.94,1
20/1/2002 13:00,11.1,6.7,192,83,122,350.77,83.52,1
20/1/2002 14:00,10.6,3.7,183,83,146.5,346.92,85.71,1
20/1/2002 15:00,10.6,3.7,187,87,39.4,357.29,32.13,1
20/1/2002 16:00,10.4,4.2,195,93,14.2,361.16,9.74,1
20/1/2002 17:00,10.3,4.5,211,96,3.7,362.69,1.68,1
20/1/2002 18:00,10.9,6.8,209,97,0,366.82,0.08,1
20/1/2002 19:00,11.3,7.9,200,96,0.2,367.44,0.29,1
20/1/2002 20:00,11.4,7.3,196,96,0,367.77,0.12,1
20/1/2002 21:00,11.5,8.2,202,96,0,367.8,0.16,1
20/1/2002 22:00,11.3,8.2,203,96,0,367.13,0.12,1
20/1/2002 23:00,11.1,9.2,198,97,-0.1,366.71,0.08,1
21/1/2002 0:00,11.1,8.9,220,97,0,366.57,0.1,1
21/1/2002 1:00,11.1,9.1,203,97,-0.1,366.49,0.09,1
21/1/2002 2:00,11.1,9.6,217,96,0.1,365.75,0.14,1
21/1/2002 3:00,11.1,8.7,215,96,0.1,365.4,0.19,1
21/1/2002 4:00,11,10.2,229,95,0.2,363.54,0.41,1
21/1/2002 5:00,10.5,8.8,231,94,0.3,359.5,0.28,1
21/1/2002 6:00,10,8.3,239,95,0.1,356.37,0.32,1
21/1/2002 7:00,9.9,7.4,250,94,0.2,356.23,0.47,1
21/1/2002 8:00,9.8,6.8,239,95,0.1,360.1,0.2,1
21/1/2002 9:00,11,11.2,294,94,1.5,362.66,3.93,1
21/1/2002 10:00,10.3,8.4,280,93,17,357.76,15.73,1
21/1/2002 11:00,9.4,8.1,283,95,25.6,355.65,26.44,1
21/1/2002 12:00,9,7,287,94,56.4,345.32,58.54,1
21/1/2002 13:00,9,7,276,92,103.8,343.22,70.24,1
21/1/2002 14:00,8.1,8.1,279,89,50.6,337.71,62.39,1
21/1/2002 15:00,8.7,6.7,271,85,130.5,299.19,80.21,1
21/1/2002 16:00,8.7,5.8,254,89,55.5,314.96,37.8,1
21/1/2002 17:00,8.2,6.5,216,85,12.5,285.91,3.69,1
21/1/2002 18:00,7.5,8.2,127,85,-1,295.88,-1.86,1
21/1/2002 19:00,6.8,5.7,51,89,-1.8,302.41,-1.63,1
21/1/2002 20:00,7.1,6.4,81,89,-0.9,326.7,-1.12,1
21/1/2002 21:00,6.9,4.6,143,87,-0.5,336.86,-1.12,1
21/1/2002 22:00,7.2,6.5,179,85,-0.3,315.56,-2.01,1
21/1/2002 23:00,6.9,6,176,82,-1.2,267.4,-1.76,1
22/1/2002 0:00,6.2,4,189,82,-2.8,255.65,-2.53,1
22/1/2002 1:00,5,3.6,190,86,-2.5,263.58,-2.88,1
22/1/2002 2:00,5.3,3.8,193,84,-2.2,260.55,-2.14,1
22/1/2002 3:00,4.9,4.1,190,84,-2.6,264.09,-1.8,1
22/1/2002 4:00,4.7,4.1,195,83,-0.6,290.99,-1.42,1
22/1/2002 5:00,3.9,4.7,187,88,-1.4,269.3,-2.9,1
22/1/2002 6:00,3.7,4.8,189,88,-2.1,270.9,-2.66,1
22/1/2002 7:00,4,6,180,85,-1.5,285.6,-1.98,1
22/1/2002 8:00,3.9,3.7,182,88,-0.9,301.14,-1.06,1
22/1/2002 9:00,4.5,4.7,174,84,4.1,312.08,9.93,1
22/1/2002 10:00,4.6,4.2,181,88,68.8,274.97,73.38,1
22/1/2002 11:00,5.7,4.2,177,83,141.8,274.42,122.5,1
22/1/2002 12:00,6.2,4.3,177,82,156.2,310.71,121.42,1
22/1/2002 13:00,6.7,4.7,181,81,97.3,311.37,132.36,1
22/1/2002 14:00,7.5,5.5,179,81,146.4,311.42,109.27,1
22/1/2002 15:00,7.8,4.9,175,80,127.7,325.26,59.3,1
22/1/2002 16:00,7.3,3.8,179,89,20.4,341.85,11.14,1
22/1/2002 17:00,7.4,4.4,173,93,3.2,347.41,1.32,1
22/1/2002 18:00,8,5.8,192,95,0,350.86,0.09,1
22/1/2002 19:00,8.6,6.6,184,95,0,353.49,0.12,1
22/1/2002 20:00,8.9,7.3,177,95,0.1,354.19,0.18,1
22/1/2002 21:00,9.1,7.2,187,95,0.1,355.29,0.16,1
22/1/2002 22:00,9.1,8,190,95,0.1,355.95,0.19,1
22/1/2002 23:00,9.5,7.3,183,96,0,358.56,0.11,1
23/1/2002 0:00,9.8,7.5,183,96,0,359.93,0.07,1
23/1/2002 1:00,10,8.3,191,96,0.1,359.66,0.12,1
23/1/2002 2:00,9,5.9,206,91,0.2,345.67,-0.39,1
23/1/2002 3:00,8.1,4.7,195,93,-0.1,333.93,-0.27,1
23/1/2002 4:00,8.5,4.5,195,96,0.1,353.25,0,1
23/1/2002 5:00,9.3,6.4,192,96,0.3,353.05,0.27,1
23/1/2002 6:00,8.9,5.1,210,92,-0.1,353.88,0.16,1
23/1/2002 7:00,9.4,8.3,239,92,0.4,354.51,0.49,1
23/1/2002 8:00,9.3,7.4,290,94,0.2,355.86,0.31,1
23/1/2002 9:00,9.3,7,335,95,4.5,356.66,8.01,1
23/1/2002 10:00,9.5,7.2,332,94,27.1,357.7,25.26,1
23/1/2002 11:00,9.6,6.9,325,94,58.9,357.82,60.36,1
23/1/2002 12:00,9.7,5.2,309,94,53.5,357.32,37.85,1
23/1/2002 13:00,9.9,4.1,319,95,71.1,361.29,64.7,1
23/1/2002 14:00,10,2.6,313,96,51.4,362.34,81.7,1
23/1/2002 15:00,10.4,2.6,295,93,147.4,360.65,77.26,1
23/1/2002 16:00,9,3.8,238,91,57.2,351.99,31.77,1
23/1/2002 17:00,8.3,4.3,249,90,9.8,347.84,4.01,1
23/1/2002 18:00,8.2,5.8,248,90,0.6,342.85,-0.03,1
23/1/2002 19:00,8.4,6.6,242,89,0,329.41,-0.21,1
23/1/2002 20:00,8.4,6.7,228,88,-1.9,275.42,-1.97,1
23/1/2002 21:00,8.5,6.8,223,86,-1.6,300.37,-1.78,1
23/1/2002 22:00,8.4,7.5,233,88,-0.9,334.47,-2.47,1
23/1/2002 23:00,7.9,8.5,226,87,-1.1,315.85,-2.62,1
24/1/2002 0:00,7.4,7.8,243,86,-0.9,325.02,-1.33,1
24/1/2002 1:00,7.3,7.1,286,88,-1.5,307.92,-1.96,1
24/1/2002 2:00,7.5,9,282,86,-0.9,278.94,-2.74,1
24/1/2002 3:00,7.3,8.2,285,86,-0.8,298.12,-2.21,1
24/1/2002 4:00,7.2,9.1,285,86,-1.6,295.58,-2.18,1
24/1/2002 5:00,7.2,8.3,274,85,-0.7,299.35,-1.69,1
24/1/2002 6:00,6.7,4.5,268,85,-0.4,315.17,-1.23,1
24/1/2002 7:00,6,5.3,226,85,-2,257.42,-3.49,1
24/1/2002 8:00,5.6,3.8,227,84,-0.6,284.56,-1.33,1
24/1/2002 9:00,5.3,4.2,208,83,18.6,247.22,20.39,1
24/1/2002 10:00,5.5,3.2,218,79,113.5,252.32,97.79,1
24/1/2002 11:00,6.3,2.9,261,80,159.2,264.15,104.95,1
24/1/2002 12:00,6.8,3.1,282,78,292,291.29,178.85,1
24/1/2002 13:00,6.8,3.7,273,77,220.6,271.29,187.09,1
24/1/2002 14:00,7.3,4.4,291,70,245.5,274.4,205.51,1
24/1/2002 15:00,7.4,2.4,305,70,171.3,267.19,128.57,1
24/1/2002 16:00,7.5,2.1,321,69,129.3,265.36,65.99,1
24/1/2002 17:00,6.5,1.2,336,73,12.8,263.21,2.58,1
24/1/2002 18:00,4.5,0.5,338,80,-2.3,261.43,-4.58,1
24/1/2002 19:00,4.6,0.8,330,82,0,310.92,-1.36,1
24/1/2002 20:00,5,1.6,316,83,-1,305.05,-1.68,1
24/1/2002 21:00,4.5,1.2,289,86,-0.2,327.27,-0.61,1
24/1/2002 22:00,5.3,2.3,285,85,-0.5,332.01,-1.3,1
24/1/2002 23:00,5.4,2.3,298,91,-0.2,337.44,-0.93,1
25/1/2002 0:00,6.2,3,301,94,0.1,343.12,-0.4,1
25/1/2002 1:00,7,5.2,297,94,-0.1,341.22,-0.06,1
25/1/2002 2:00,6.9,5.8,285,94,-0.1,341.66,0.1,1
25/1/2002 3:00,7.1,5.2,282,95,0,347.12,-0.03,1
25/1/2002 4:00,7.9,6.1,292,96,0,351.44,-0.03,1
25/1/2002 5:00,8.6,6.4,300,96,0,354.89,0.01,1
25/1/2002 6:00,9.5,6.7,305,97,0,359.92,-0.02,1
25/1/2002 7:00,10.2,7.8,302,97,0,363.1,0.01,1
25/1/2002 8:00,10.5,8.1,299,97,0,364.71,0.11,1
25/1/2002 9:00,10.8,8.8,290,97,1.7,366.17,2.58,1
25/1/2002 10:00,11.2,9.6,298,97,9.9,367.25,9.27,1
25/1/2002 11:00,11.2,9.7,293,96,15.4,367.03,14.14,1
25/1/2002 12:00,11.4,9.3,282,95,30.6,367.4,28.75,1
25/1/2002 13:00,11.3,8.1,291,96,66.4,353.02,100.88,1
25/1/2002 14:00,11.1,7.4,310,87,245.5,300.28,168.56,1
25/1/2002 15:00,10.9,8.7,315,81,257.3,289.2,136.28,1
25/1/2002 16:00,9.9,5.4,307,83,70.7,313.68,36.35,1
25/1/2002 17:00,9.6,6.5,306,90,5.7,337.15,2.35,1
25/1/2002 18:00,8.2,5.7,303,86,0.1,297.33,-0.71,1
25/1/2002 19:00,8.1,6.4,267,90,-1.1,316.02,-0.86,1
25/1/2002 20:00,7.7,7.4,281,87,0.3,307.96,-0.36,1
25/1/2002 21:00,7.1,5.1,280,89,-0.4,310.98,-0.67,1
25/1/2002 22:00,8.2,7,273,88,-0.2,333.13,0.05,1
25/1/2002 23:00,7.9,6.9,298,89,-0.4,311.77,0.21,1
26/1/2002 0:00,8.3,7,293,88,-0.3,333.69,1.05,1
26/1/2002 1:00,8.2,7.2,282,92,0.3,348.94,0.23,1
26/1/2002 2:00,9.1,10,291,94,0.3,353.87,0.44,1
26/1/2002 3:00,9.6,11,310,91,0.7,347.41,0.67,1
26/1/2002 4:00,6.2,8.8,315,87,0.6,287.57,0.24,1
26/1/2002 5:00,7.9,8.3,307,86,-0.8,301.63,0,1
26/1/2002 6:00,9.2,10.6,306,79,-0.6,322.07,-1.01,1
26/1/2002 7:00,9.2,12,303,76,-0.8,333.64,-0.02,1
26/1/2002 8:00,8,10.3,267,82,0,312.54,2.33,1
26/1/2002 9:00,8.1,7.7,281,80,8.2,283.37,13.13,1
26/1/2002 10:00,7.9,7.6,280,84,44.1,274.49,67.8,1
26/1/2002 11:00,8.9,9.6,273,74,232.7,280.37,186.84,1
26/1/2002 12:00,9.2,11.2,107,68,221.2,278.03,126.62,1
26/1/2002 13:00,8.8,11.2,105,68,132.1,312.23,111.54,1
26/1/2002 14:00,9,11.6,112,65,168.3,271.61,151.61,1
26/1/2002 15:00,8.8,9.3,113,68,104.2,305.13,69.39,1
26/1/2002 16:00,8,6,112,75,45.1,322.51,24.3,1
26/1/2002 17:00,7.5,6.1,102,81,10.1,304.19,3.65,1
26/1/2002 18:00,7.1,4.7,105,82,-1.6,303.88,-1.93,1
26/1/2002 19:00,6.7,2,80,83,-1.2,307.76,-1.98,1
26/1/2002 20:00,6.1,1,84,86,-1.1,311.91,-1.87,1
26/1/2002 21:00,6.5,1.2,63,86,-0.6,308.41,-2.1,1
26/1/2002 22:00,6.7,2.1,64,85,-0.1,314.07,-1.51,1
26/1/2002 23:00,6,0.3,46,87,-1.5,311.09,-1.92,1
27/1/2002 0:00,5.7,0.5,21,89,-1.6,302.35,-2.48,1
27/1/2002 1:00,5.8,1,31,89,0.2,319.16,-1.35,1
27/1/2002 2:00,5.4,0.6,13,90,-0.4,321.28,-1.31,1
27/1/2002 3:00,5.9,1.4,10,91,-0.1,331.1,-0.92,1
27/1/2002 4:00,6.1,1,20,93,-0.2,341.81,-0.78,1
27/1/2002 5:00,6.7,1.9,10,95,0,344.71,-0.39,1
27/1/2002 6:00,6.7,3.2,5,96,-0.1,344.94,-0.16,1
27/1/2002 7:00,7.1,3,357,96,0,347.86,-0.04,1
27/1/2002 8:00,7.8,1.4,354,97,0.1,351.95,0.27,1
27/1/2002 9:00,8.7,1.7,7,97,5.3,357.81,8.09,1
27/1/2002 10:00,11,8.2,15,97,40.9,367.27,33.8,1
27/1/2002 11:00,12.2,12.3,20,94,52.2,370.66,42.01,1
27/1/2002 12:00,12.3,12.1,23,94,41.8,371.27,29.69,1
27/1/2002 13:00,12.7,12,29,91,27.8,370.07,23.23,1
27/1/2002 14:00,12.5,11,34,91,24,369.14,23.43,1
27/1/2002 15:00,12.9,13.1,42,84,70.5,355.65,53.05,1
27/1/2002 16:00,12.5,12,25,82,70.3,345.64,40.4,1
27/1/2002 17:00,11.9,12.1,15,83,9.7,334.99,5.27,1
27/1/2002 18:00,11,12.6,12,81,2.2,344.11,2.86,1
27/1/2002 19:00,9.9,8.8,5,85,1.5,345.96,1.35,1
27/1/2002 20:00,9.6,8.4,10,86,0.9,345.51,2.57,1
27/1/2002 21:00,9.8,9.5,9,84,-0.2,336.76,-0.22,1
27/1/2002 22:00,9.9,10.3,12,84,-0.4,331.03,-0.79,1
27/1/2002 23:00,9.8,10.2,23,78,-0.7,326.23,1.05,1
28/1/2002 0:00,9.5,11.2,12,74,-0.8,328.78,1.28,1
28/1/2002 1:00,7.3,12.2,25,76,1,287.36,0.87,1
28/1/2002 2:00,7.4,9.4,14,80,-1.6,288.45,-1.72,1
28/1/2002 3:00,8.1,9.4,16,79,1.5,316.69,2.79,1
28/1/2002 4:00,7.7,11.6,11,77,0.3,302.22,2.38,1
28/1/2002 5:00,6.9,9.8,18,76,-1.3,288.55,-0.25,1
28/1/2002 6:00,6.6,13.2,15,74,0.8,316.53,2.26,1
28/1/2002 7:00,6.1,11.3,5,77,-1.1,267.14,0.69,1
28/1/2002 8:00,7.1,10.6,352,74,-1.5,285.49,-0.26,1
28/1/2002 9:00,8,10.5,7,69,33.2,274.57,36.65,1
28/1/2002 10:00,8.6,11.1,12,70,126.2,265.1,100.5,1
28/1/2002 11:00,9.1,11.9,2,75,121.4,294.69,101.43,1
28/1/2002 12:00,9.5,11.6,11,80,67.2,344.24,56.67,1
28/1/2002 13:00,9.6,11.1,24,83,36.1,351.03,35.93,1
28/1/2002 14:00,9.7,11.6,18,86,49.9,353.21,39.37,1
28/1/2002 15:00,9.5,10.4,29,91,45.5,354.09,26.88,1
28/1/2002 16:00,10.6,12.7,33,81,15.1,353.63,12.81,1
28/1/2002 17:00,10.7,11.8,32,79,5.7,351.85,2.71,1
28/1/2002 18:00,10.4,10.2,30,80,-0.3,350.01,-0.31,1
28/1/2002 19:00,10.3,9.3,32,82,-0.6,352.92,-0.51,1
28/1/2002 20:00,10.2,9.5,19,84,-0.2,352.69,-0.31,1
28/1/2002 21:00,10.2,9,24,85,-0.7,353.41,-0.48,1
28/1/2002 22:00,10.1,9.9,17,85,-0.3,351.03,-0.29,1
28/1/2002 23:00,10,9.5,18,85,-0.4,335.72,-0.78,1
29/1/2002 0:00,10,8.6,13,84,-0.4,330.62,-0.94,1
29/1/2002 1:00,9.5,7.4,12,84,-1.2,303.32,-1.96,1
29/1/2002 2:00,9.8,9.2,20,82,-0.6,317.23,-1.28,1
29/1/2002 3:00,9.3,8,27,85,-1.3,306.17,-1.7,1
29/1/2002 4:00,9.3,8.9,23,85,-1.2,296.4,-1.84,1
29/1/2002 5:00,9.3,8.7,18,88,-0.5,341.94,-0.56,1
29/1/2002 6:00,9.8,9.2,20,89,-0.3,353.81,-0.29,1
29/1/2002 7:00,10,9.4,29,89,-0.4,354.65,-0.38,1
29/1/2002 8:00,10.4,9,26,87,-0.2,356.06,0.12,1
29/1/2002 9:00,10.4,9.2,25,89,5.9,335.56,20.08,1
29/1/2002 10:00,10.6,9.3,25,85,58.9,328.6,69.55,1
29/1/2002 11:00,10.5,11.5,33,80,231.2,312.86,217.16,1
29/1/2002 12:00,10.7,12.1,42,71,353.7,296.2,215.87,1
29/1/2002 13:00,10,9.9,73,70,228.6,299.18,214.62,1
29/1/2002 14:00,10.3,9.5,79,70,294.3,290.43,214.61,1
29/1/2002 15:00,10.1,9.6,95,67,183.8,292.21,125.45,1
29/1/2002 16:00,9.8,7.3,107,72,127.3,289.33,74.97,1
29/1/2002 17:00,9.3,5.5,101,76,24.4,280.57,9.65,1
29/1/2002 18:00,8.4,5.4,93,82,-1.8,286.67,-2.52,1
29/1/2002 19:00,7.9,4.7,45,88,-1.2,312.15,-1.66,1
29/1/2002 20:00,8.3,3.8,31,93,-0.9,334.32,-1.06,1
29/1/2002 21:00,9.5,6.9,43,93,0,331.17,-0.89,1
29/1/2002 22:00,9.6,6.4,52,93,0,352.46,-0.41,1
29/1/2002 23:00,9.7,5.7,30,95,-0.2,357.66,-0.07,1
30/1/2002 0:00,9.9,8,28,93,0.5,357.28,0.56,1
30/1/2002 1:00,9.8,6.9,36,94,0,357.97,0.08,1
30/1/2002 2:00,9.9,7,45,95,-0.1,353.87,0.26,1
30/1/2002 3:00,9,6,42,92,0.2,347.74,0.44,1
30/1/2002 4:00,9,6,41,94,0.4,339.45,0.3,1
30/1/2002 5:00,9,6.2,39,91,-0.7,306.11,0.03,1
30/1/2002 6:00,8.5,5.8,36,91,-1.7,295.04,-1.14,1
30/1/2002 7:00,8.2,4.6,44,92,-0.8,328.21,-0.76,1
30/1/2002 8:00,8.2,5.5,39,90,0.1,340.25,0.36,1
30/1/2002 9:00,7.9,6.6,46,89,11.1,319.24,16.47,1
30/1/2002 10:00,7.5,4.7,145,91,88.3,291.42,71.17,1
30/1/2002 11:00,8,2.6,79,92,149.5,278.25,137.12,1
30/1/2002 12:00,8.9,5.3,59,84,320.1,271.84,247.26,1
30/1/2002 13:00,8.9,6.5,78,79,147.8,305.29,77.93,1
30/1/2002 14:00,5.7,5.5,130,90,74.7,310.28,103.26,1
30/1/2002 15:00,7,5.9,138,87,92.2,312.44,108.34,1
30/1/2002 16:00,7.4,7.5,126,82,62.9,310.95,32.46,1
30/1/2002 17:00,6,5.2,127,86,16.4,297.55,7.7,1
30/1/2002 18:00,5.3,5.2,114,87,-0.8,288.83,-0.98,1
30/1/2002 19:00,4.9,6.9,136,86,-0.3,284.12,-1.46,1
30/1/2002 20:00,3.6,5.6,127,88,-0.8,269.9,-1.75,1
30/1/2002 21:00,3.6,4.8,145,89,-1.7,264.3,-2.43,1
30/1/2002 22:00,3.3,3.7,140,89,-2.3,245.02,-3.32,1
30/1/2002 23:00,3.8,3.7,148,87,-2.5,243.22,-3.28,1
31/1/2002 0:00,3.9,3.7,143,87,-2.7,247.71,-3.75,1
31/1/2002 1:00,3.5,3.2,146,88,-2.6,245,-4.16,1
31/1/2002 2:00,2.6,1.2,155,91,-2.3,256.3,-4.21,1
31/1/2002 3:00,3,1.7,169,91,-1.8,277.26,-3.22,1
31/1/2002 4:00,4.3,2.6,167,89,0.3,329.42,-0.55,1
31/1/2002 5:00,6.1,4.6,174,91,0.1,339.51,-0.63,1
31/1/2002 6:00,7.7,8.4,190,91,0.7,344.52,0.64,1
31/1/2002 7:00,8.3,9.8,191,92,0.4,349.45,0.42,1
31/1/2002 8:00,8.6,10.9,185,93,0.3,352.34,0.55,1
31/1/2002 9:00,9.3,12.1,163,93,2.4,355.86,4.15,1
31/1/2002 10:00,9.9,12.6,164,94,11.5,358.75,10.47,1
31/1/2002 11:00,10.3,10.8,168,94,29.8,356.98,33.32,1
31/1/2002 12:00,9.7,6.9,168,90,85.7,350.44,54.84,1
31/1/2002 13:00,9.8,8,161,88,131,330.97,113.06,1
31/1/2002 14:00,9.4,9.1,153,80,103.2,318.36,111.7,1
31/1/2002 15:00,9.2,10.2,171,75,220.8,274.07,137.96,1
31/1/2002 16:00,8.7,9.9,171,73,129.6,267.05,75.29,1
31/1/2002 17:00,7.4,8.3,162,71,43.3,262.65,15.99,1
31/1/2002 18:00,6.4,6,185,67,-2.2,250.93,-3.61,1
31/1/2002 19:00,5,3.6,171,75,-2.8,250.51,-3.95,1
31/1/2002 20:00,4.6,3.9,173,82,-1.4,279.1,-2.5,1
31/1/2002 21:00,5.1,2.2,176,82,-2.4,265.79,-3.51,1
31/1/2002 22:00,6.1,5.7,162,83,-0.9,277.83,-2.41,1
31/1/2002 23:00,6.8,6,131,83,-1.8,286.38,-2.2,1
1/2/2002 0:00,7.4,7.8,132,81,-0.4,331.92,-0.57,1
1/2/2002 1:00,8.2,9,141,90,0.5,347.72,0.57,1
1/2/2002 2:00,8.9,10.5,129,93,0.2,354.17,0.35,1
1/2/2002 3:00,9.8,11.9,141,93,0.2,358.89,0.32,1
